rank,PF(avg),return%(avg),maxDD%(avg),trades(total),KTP,KSL,TREND,RSI_UP,RSI_DN
1,100000002.87,0.04,0.00,32,1.0,1.6,20,52,48
2,100000002.87,0.04,0.00,32,1.0,1.6,20,52,48
3,100000002.87,0.04,0.00,32,1.0,1.8,20,52,48
4,100000002.87,0.04,0.00,32,1.0,1.8,20,52,48
5,100000002.87,0.02,0.00,32,1.0,2.0,20,52,48
6,100000002.87,0.02,0.00,32,1.0,2.0,20,52,48
7,100000002.87,0.01,0.03,32,1.0,1.4,20,52,48
8,100000002.87,0.01,0.03,32,1.0,1.4,20,52,48
9,100000002.87,-0.02,0.06,32,1.0,1.2,20,52,48
10,100000002.87,-0.02,0.06,32,1.0,1.2,20,52,48
11,100000002.87,-0.02,0.06,32,1.0,1.3,20,52,48
12,100000002.87,-0.02,0.06,32,1.0,1.3,20,52,48
13,100000002.58,0.04,0.00,32,0.9,1.6,20,52,48
14,100000002.58,0.04,0.00,32,0.9,1.6,20,52,48
15,100000002.58,0.02,0.00,32,0.9,1.8,20,52,48
16,100000002.58,0.02,0.00,32,0.9,1.8,20,52,48
17,100000002.58,0.02,0.00,32,0.9,2.0,20,52,48
18,100000002.58,0.02,0.00,32,0.9,2.0,20,52,48
19,100000002.58,0.01,0.03,32,0.9,1.4,20,52,48
20,100000002.58,0.01,0.03,32,0.9,1.4,20,52,48
21,100000002.58,-0.02,0.06,32,0.9,1.2,20,52,48
22,100000002.58,-0.02,0.06,32,0.9,1.2,20,52,48
23,100000002.58,-0.02,0.06,32,0.9,1.3,20,52,48
24,100000002.58,-0.02,0.06,32,0.9,1.3,20,52,48
25,100000002.28,0.02,0.00,32,0.8,1.6,20,52,48
26,100000002.28,0.02,0.00,32,0.8,1.6,20,52,48
27,100000002.28,0.02,0.00,32,0.8,1.8,20,52,48
28,100000002.28,0.02,0.00,32,0.8,1.8,20,52,48
29,100000002.28,0.02,0.00,32,0.8,2.0,20,52,48
30,100000002.28,0.02,0.00,32,0.8,2.0,20,52,48
31,100000002.28,0.01,0.03,32,0.8,1.4,20,52,48
32,100000002.28,0.01,0.03,32,0.8,1.4,20,52,48
33,100000002.28,-0.02,0.06,32,0.8,1.2,20,52,48
34,100000002.28,-0.02,0.06,32,0.8,1.2,20,52,48
35,100000002.28,-0.02,0.06,32,0.8,1.3,20,52,48
36,100000002.28,-0.02,0.06,32,0.8,1.3,20,52,48
37,100000000.12,-0.18,0.24,32,1.0,1.0,20,52,48
38,100000000.12,-0.18,0.24,32,1.0,1.0,20,52,48
39,100000000.11,-0.18,0.24,32,1.0,1.1,20,52,48
40,100000000.11,-0.18,0.24,32,1.0,1.1,20,52,48
41,100000000.10,-0.18,0.24,32,0.9,1.0,20,52,48
42,100000000.10,-0.18,0.24,32,0.9,1.0,20,52,48
43,100000000.10,-0.20,0.24,32,0.9,1.1,20,52,48
44,100000000.10,-0.20,0.24,32,0.9,1.1,20,52,48
45,100000000.09,-0.20,0.24,32,0.8,1.0,20,52,48
46,100000000.09,-0.20,0.24,32,0.8,1.0,20,52,48
47,100000000.09,-0.20,0.24,32,0.8,1.1,20,52,48
48,100000000.09,-0.20,0.24,32,0.8,1.1,20,52,48
49,4.34,0.03,0.00,49,0.8,1.6,50,52,48
50,4.34,0.03,0.00,49,0.8,1.6,50,52,48
51,4.34,0.03,0.00,49,0.8,1.6,200,52,48
52,4.34,0.03,0.00,49,0.8,1.6,200,52,48
53,4.34,0.03,0.00,49,0.8,1.6,250,52,48
54,4.34,0.03,0.00,49,0.8,1.6,250,52,48
55,4.34,0.03,0.00,49,0.8,1.6,100,52,48
56,4.34,0.03,0.00,49,0.8,1.6,100,52,48
57,4.34,0.03,0.00,49,0.8,1.6,150,52,48
58,4.34,0.03,0.00,49,0.8,1.6,150,52,48
59,4.34,0.03,0.00,49,0.8,1.8,50,52,48
60,4.34,0.03,0.00,49,0.8,1.8,50,52,48
61,4.34,0.03,0.00,49,0.8,1.8,200,52,48
62,4.34,0.03,0.00,49,0.8,1.8,200,52,48
63,4.34,0.03,0.00,49,0.8,1.8,250,52,48
64,4.34,0.03,0.00,49,0.8,1.8,250,52,48
65,4.34,0.03,0.00,49,0.8,1.8,100,52,48
66,4.34,0.03,0.00,49,0.8,1.8,100,52,48
67,4.34,0.03,0.00,49,0.8,1.8,150,52,48
68,4.34,0.03,0.00,49,0.8,1.8,150,52,48
69,4.34,0.03,0.00,49,0.8,2.0,50,52,48
70,4.34,0.03,0.00,49,0.8,2.0,50,52,48
71,4.34,0.03,0.00,49,0.8,2.0,200,52,48
72,4.34,0.03,0.00,49,0.8,2.0,200,52,48
73,4.34,0.03,0.00,49,0.8,2.0,250,52,48
74,4.34,0.03,0.00,49,0.8,2.0,250,52,48
75,4.34,0.03,0.00,49,0.8,2.0,100,52,48
76,4.34,0.03,0.00,49,0.8,2.0,100,52,48
77,4.34,0.03,0.00,49,0.8,2.0,150,52,48
78,4.34,0.03,0.00,49,0.8,2.0,150,52,48
79,4.23,0.04,0.00,49,1.0,1.6,50,52,48
80,4.23,0.04,0.00,49,1.0,1.6,50,52,48
81,4.23,0.04,0.00,49,1.0,1.6,200,52,48
82,4.23,0.04,0.00,49,1.0,1.6,200,52,48
83,4.23,0.04,0.00,49,1.0,1.6,250,52,48
84,4.23,0.04,0.00,49,1.0,1.6,250,52,48
85,4.23,0.04,0.00,49,1.0,1.6,100,52,48
86,4.23,0.04,0.00,49,1.0,1.6,100,52,48
87,4.23,0.04,0.00,49,1.0,1.6,150,52,48
88,4.23,0.04,0.00,49,1.0,1.6,150,52,48
89,4.23,0.04,0.00,49,1.0,1.8,50,52,48
90,4.23,0.04,0.00,49,1.0,1.8,50,52,48
91,4.23,0.04,0.00,49,1.0,1.8,200,52,48
92,4.23,0.04,0.00,49,1.0,1.8,200,52,48
93,4.23,0.04,0.00,49,1.0,1.8,250,52,48
94,4.23,0.04,0.00,49,1.0,1.8,250,52,48
95,4.23,0.04,0.00,49,1.0,1.8,100,52,48
96,4.23,0.04,0.00,49,1.0,1.8,100,52,48
97,4.23,0.04,0.00,49,1.0,1.8,150,52,48
98,4.23,0.04,0.00,49,1.0,1.8,150,52,48
99,4.23,0.02,0.00,49,1.0,2.0,50,52,48
100,4.23,0.02,0.00,49,1.0,2.0,50,52,48
101,4.23,0.02,0.00,49,1.0,2.0,200,52,48
102,4.23,0.02,0.00,49,1.0,2.0,200,52,48
103,4.23,0.02,0.00,49,1.0,2.0,250,52,48
104,4.23,0.02,0.00,49,1.0,2.0,250,52,48
105,4.23,0.02,0.00,49,1.0,2.0,100,52,48
106,4.23,0.02,0.00,49,1.0,2.0,100,52,48
107,4.23,0.02,0.00,49,1.0,2.0,150,52,48
108,4.23,0.02,0.00,49,1.0,2.0,150,52,48
109,4.23,0.01,0.03,49,1.0,1.4,50,52,48
110,4.23,0.01,0.03,49,1.0,1.4,50,52,48
111,4.23,0.01,0.03,49,1.0,1.4,200,52,48
112,4.23,0.01,0.03,49,1.0,1.4,200,52,48
113,4.23,0.01,0.03,49,1.0,1.4,250,52,48
114,4.23,0.01,0.03,49,1.0,1.4,250,52,48
115,4.23,0.01,0.03,49,1.0,1.4,100,52,48
116,4.23,0.01,0.03,49,1.0,1.4,100,52,48
117,4.23,0.01,0.03,49,1.0,1.4,150,52,48
118,4.23,0.01,0.03,49,1.0,1.4,150,52,48
119,4.23,-0.05,0.09,49,1.0,1.2,50,52,48
120,4.23,-0.05,0.09,49,1.0,1.2,50,52,48
121,4.23,-0.05,0.09,49,1.0,1.2,200,52,48
122,4.23,-0.05,0.09,49,1.0,1.2,200,52,48
123,4.23,-0.05,0.09,49,1.0,1.2,250,52,48
124,4.23,-0.05,0.09,49,1.0,1.2,250,52,48
125,4.23,-0.05,0.09,49,1.0,1.2,100,52,48
126,4.23,-0.05,0.09,49,1.0,1.2,100,52,48
127,4.23,-0.05,0.09,49,1.0,1.2,150,52,48
128,4.23,-0.05,0.09,49,1.0,1.2,150,52,48
129,4.23,-0.05,0.09,49,1.0,1.3,50,52,48
130,4.23,-0.05,0.09,49,1.0,1.3,50,52,48
131,4.23,-0.05,0.09,49,1.0,1.3,200,52,48
132,4.23,-0.05,0.09,49,1.0,1.3,200,52,48
133,4.23,-0.05,0.09,49,1.0,1.3,250,52,48
134,4.23,-0.05,0.09,49,1.0,1.3,250,52,48
135,4.23,-0.05,0.09,49,1.0,1.3,100,52,48
136,4.23,-0.05,0.09,49,1.0,1.3,100,52,48
137,4.23,-0.05,0.09,49,1.0,1.3,150,52,48
138,4.23,-0.05,0.09,49,1.0,1.3,150,52,48
139,3.80,0.04,0.00,49,0.9,1.6,50,52,48
140,3.80,0.04,0.00,49,0.9,1.6,50,52,48
141,3.80,0.04,0.00,49,0.9,1.6,200,52,48
142,3.80,0.04,0.00,49,0.9,1.6,200,52,48
143,3.80,0.04,0.00,49,0.9,1.6,250,52,48
144,3.80,0.04,0.00,49,0.9,1.6,250,52,48
145,3.80,0.04,0.00,49,0.9,1.6,100,52,48
146,3.80,0.04,0.00,49,0.9,1.6,100,52,48
147,3.80,0.04,0.00,49,0.9,1.6,150,52,48
148,3.80,0.04,0.00,49,0.9,1.6,150,52,48
149,3.80,0.02,0.00,49,0.9,1.8,50,52,48
150,3.80,0.02,0.00,49,0.9,1.8,50,52,48
151,3.80,0.02,0.00,49,0.9,1.8,200,52,48
152,3.80,0.02,0.00,49,0.9,1.8,200,52,48
153,3.80,0.02,0.00,49,0.9,1.8,250,52,48
154,3.80,0.02,0.00,49,0.9,1.8,250,52,48
155,3.80,0.02,0.00,49,0.9,1.8,100,52,48
156,3.80,0.02,0.00,49,0.9,1.8,100,52,48
157,3.80,0.02,0.00,49,0.9,1.8,150,52,48
158,3.80,0.02,0.00,49,0.9,1.8,150,52,48
159,3.80,0.02,0.00,49,0.9,2.0,50,52,48
160,3.80,0.02,0.00,49,0.9,2.0,50,52,48
161,3.80,0.02,0.00,49,0.9,2.0,200,52,48
162,3.80,0.02,0.00,49,0.9,2.0,200,52,48
163,3.80,0.02,0.00,49,0.9,2.0,250,52,48
164,3.80,0.02,0.00,49,0.9,2.0,250,52,48
165,3.80,0.02,0.00,49,0.9,2.0,100,52,48
166,3.80,0.02,0.00,49,0.9,2.0,100,52,48
167,3.80,0.02,0.00,49,0.9,2.0,150,52,48
168,3.80,0.02,0.00,49,0.9,2.0,150,52,48
169,3.80,0.01,0.03,49,0.9,1.4,50,52,48
170,3.80,0.01,0.03,49,0.9,1.4,50,52,48
171,3.80,0.01,0.03,49,0.9,1.4,200,52,48
172,3.80,0.01,0.03,49,0.9,1.4,200,52,48
173,3.80,0.01,0.03,49,0.9,1.4,250,52,48
174,3.80,0.01,0.03,49,0.9,1.4,250,52,48
175,3.80,0.01,0.03,49,0.9,1.4,100,52,48
176,3.80,0.01,0.03,49,0.9,1.4,100,52,48
177,3.80,0.01,0.03,49,0.9,1.4,150,52,48
178,3.80,0.01,0.03,49,0.9,1.4,150,52,48
179,3.80,-0.05,0.09,49,0.9,1.2,50,52,48
180,3.80,-0.05,0.09,49,0.9,1.2,50,52,48
181,3.80,-0.05,0.09,49,0.9,1.2,200,52,48
182,3.80,-0.05,0.09,49,0.9,1.2,200,52,48
183,3.80,-0.05,0.09,49,0.9,1.2,250,52,48
184,3.80,-0.05,0.09,49,0.9,1.2,250,52,48
185,3.80,-0.05,0.09,49,0.9,1.2,100,52,48
186,3.80,-0.05,0.09,49,0.9,1.2,100,52,48
187,3.80,-0.05,0.09,49,0.9,1.2,150,52,48
188,3.80,-0.05,0.09,49,0.9,1.2,150,52,48
189,3.80,-0.05,0.09,49,0.9,1.3,50,52,48
190,3.80,-0.05,0.09,49,0.9,1.3,50,52,48
191,3.80,-0.05,0.09,49,0.9,1.3,200,52,48
192,3.80,-0.05,0.09,49,0.9,1.3,200,52,48
193,3.80,-0.05,0.09,49,0.9,1.3,250,52,48
194,3.80,-0.05,0.09,49,0.9,1.3,250,52,48
195,3.80,-0.05,0.09,49,0.9,1.3,100,52,48
196,3.80,-0.05,0.09,49,0.9,1.3,100,52,48
197,3.80,-0.05,0.09,49,0.9,1.3,150,52,48
198,3.80,-0.05,0.09,49,0.9,1.3,150,52,48
199,3.45,0.02,0.00,49,1.2,1.6,50,52,48
200,3.45,0.02,0.00,49,1.2,1.6,50,52,48
201,3.45,0.02,0.00,49,1.2,1.6,200,52,48
202,3.45,0.02,0.00,49,1.2,1.6,200,52,48
203,3.45,0.02,0.00,49,1.2,1.6,250,52,48
204,3.45,0.02,0.00,49,1.2,1.6,250,52,48
205,3.45,0.02,0.00,49,1.2,1.6,100,52,48
206,3.45,0.02,0.00,49,1.2,1.6,100,52,48
207,3.45,0.02,0.00,49,1.2,1.6,150,52,48
208,3.45,0.02,0.00,49,1.2,1.6,150,52,48
209,3.45,0.02,0.00,49,1.2,1.8,50,52,48
210,3.45,0.02,0.00,49,1.2,1.8,50,52,48
211,3.45,0.02,0.00,49,1.2,1.8,200,52,48
212,3.45,0.02,0.00,49,1.2,1.8,200,52,48
213,3.45,0.02,0.00,49,1.2,1.8,250,52,48
214,3.45,0.02,0.00,49,1.2,1.8,250,52,48
215,3.45,0.02,0.00,49,1.2,1.8,100,52,48
216,3.45,0.02,0.00,49,1.2,1.8,100,52,48
217,3.45,0.02,0.00,49,1.2,1.8,150,52,48
218,3.45,0.02,0.00,49,1.2,1.8,150,52,48
219,3.45,0.02,0.00,49,1.2,2.0,50,52,48
220,3.45,0.02,0.00,49,1.2,2.0,50,52,48
221,3.45,0.02,0.00,49,1.2,2.0,200,52,48
222,3.45,0.02,0.00,49,1.2,2.0,200,52,48
223,3.45,0.02,0.00,49,1.2,2.0,250,52,48
224,3.45,0.02,0.00,49,1.2,2.0,250,52,48
225,3.45,0.02,0.00,49,1.2,2.0,100,52,48
226,3.45,0.02,0.00,49,1.2,2.0,100,52,48
227,3.45,0.02,0.00,49,1.2,2.0,150,52,48
228,3.45,0.02,0.00,49,1.2,2.0,150,52,48
229,3.45,0.02,0.00,49,1.2,1.6,50,52,48
230,3.45,0.02,0.00,49,1.2,1.6,50,52,48
231,3.45,0.02,0.00,49,1.2,1.6,200,52,48
232,3.45,0.02,0.00,49,1.2,1.6,200,52,48
233,3.45,0.02,0.00,49,1.2,1.6,250,52,48
234,3.45,0.02,0.00,49,1.2,1.6,250,52,48
235,3.45,0.02,0.00,49,1.2,1.6,100,52,48
236,3.45,0.02,0.00,49,1.2,1.6,100,52,48
237,3.45,0.02,0.00,49,1.2,1.6,150,52,48
238,3.45,0.02,0.00,49,1.2,1.6,150,52,48
239,3.45,0.02,0.00,49,1.2,1.8,50,52,48
240,3.45,0.02,0.00,49,1.2,1.8,50,52,48
241,3.45,0.02,0.00,49,1.2,1.8,200,52,48
242,3.45,0.02,0.00,49,1.2,1.8,200,52,48
243,3.45,0.02,0.00,49,1.2,1.8,250,52,48
244,3.45,0.02,0.00,49,1.2,1.8,250,52,48
245,3.45,0.02,0.00,49,1.2,1.8,100,52,48
246,3.45,0.02,0.00,49,1.2,1.8,100,52,48
247,3.45,0.02,0.00,49,1.2,1.8,150,52,48
248,3.45,0.02,0.00,49,1.2,1.8,150,52,48
249,3.45,0.02,0.00,49,1.2,2.0,50,52,48
250,3.45,0.02,0.00,49,1.2,2.0,50,52,48
251,3.45,0.02,0.00,49,1.2,2.0,200,52,48
252,3.45,0.02,0.00,49,1.2,2.0,200,52,48
253,3.45,0.02,0.00,49,1.2,2.0,250,52,48
254,3.45,0.02,0.00,49,1.2,2.0,250,52,48
255,3.45,0.02,0.00,49,1.2,2.0,100,52,48
256,3.45,0.02,0.00,49,1.2,2.0,100,52,48
257,3.45,0.02,0.00,49,1.2,2.0,150,52,48
258,3.45,0.02,0.00,49,1.2,2.0,150,52,48
259,3.45,0.02,0.00,32,1.2,1.6,20,52,48
260,3.45,0.02,0.00,32,1.2,1.6,20,52,48
261,3.45,0.02,0.00,32,1.2,1.8,20,52,48
262,3.45,0.02,0.00,32,1.2,1.8,20,52,48
263,3.45,0.02,0.00,32,1.2,2.0,20,52,48
264,3.45,0.02,0.00,32,1.2,2.0,20,52,48
265,3.45,0.02,0.00,32,1.2,1.6,20,52,48
266,3.45,0.02,0.00,32,1.2,1.6,20,52,48
267,3.45,0.02,0.00,32,1.2,1.8,20,52,48
268,3.45,0.02,0.00,32,1.2,1.8,20,52,48
269,3.45,0.02,0.00,32,1.2,2.0,20,52,48
270,3.45,0.02,0.00,32,1.2,2.0,20,52,48
271,3.45,-0.01,0.03,49,1.2,1.4,50,52,48
272,3.45,-0.01,0.03,49,1.2,1.4,50,52,48
273,3.45,-0.01,0.03,49,1.2,1.4,200,52,48
274,3.45,-0.01,0.03,49,1.2,1.4,200,52,48
275,3.45,-0.01,0.03,49,1.2,1.4,250,52,48
276,3.45,-0.01,0.03,49,1.2,1.4,250,52,48
277,3.45,-0.01,0.03,49,1.2,1.4,100,52,48
278,3.45,-0.01,0.03,49,1.2,1.4,100,52,48
279,3.45,-0.01,0.03,49,1.2,1.4,150,52,48
280,3.45,-0.01,0.03,49,1.2,1.4,150,52,48
281,3.45,-0.01,0.03,49,1.2,1.4,50,52,48
282,3.45,-0.01,0.03,49,1.2,1.4,50,52,48
283,3.45,-0.01,0.03,49,1.2,1.4,200,52,48
284,3.45,-0.01,0.03,49,1.2,1.4,200,52,48
285,3.45,-0.01,0.03,49,1.2,1.4,250,52,48
286,3.45,-0.01,0.03,49,1.2,1.4,250,52,48
287,3.45,-0.01,0.03,49,1.2,1.4,100,52,48
288,3.45,-0.01,0.03,49,1.2,1.4,100,52,48
289,3.45,-0.01,0.03,49,1.2,1.4,150,52,48
290,3.45,-0.01,0.03,49,1.2,1.4,150,52,48
291,3.45,-0.01,0.03,32,1.2,1.4,20,52,48
292,3.45,-0.01,0.03,32,1.2,1.4,20,52,48
293,3.45,-0.01,0.03,32,1.2,1.4,20,52,48
294,3.45,-0.01,0.03,32,1.2,1.4,20,52,48
295,3.45,-0.03,0.06,32,1.2,1.2,20,52,48
296,3.45,-0.03,0.06,32,1.2,1.2,20,52,48
297,3.45,-0.03,0.06,32,1.2,1.3,20,52,48
298,3.45,-0.03,0.06,32,1.2,1.3,20,52,48
299,3.45,-0.03,0.06,32,1.2,1.2,20,52,48
300,3.45,-0.03,0.06,32,1.2,1.2,20,52,48
301,3.45,-0.03,0.06,32,1.2,1.3,20,52,48
302,3.45,-0.03,0.06,32,1.2,1.3,20,52,48
303,3.45,-0.06,0.09,49,1.2,1.2,50,52,48
304,3.45,-0.06,0.09,49,1.2,1.2,50,52,48
305,3.45,-0.06,0.09,49,1.2,1.2,200,52,48
306,3.45,-0.06,0.09,49,1.2,1.2,200,52,48
307,3.45,-0.06,0.09,49,1.2,1.2,250,52,48
308,3.45,-0.06,0.09,49,1.2,1.2,250,52,48
309,3.45,-0.06,0.09,49,1.2,1.2,100,52,48
310,3.45,-0.06,0.09,49,1.2,1.2,100,52,48
311,3.45,-0.06,0.09,49,1.2,1.2,150,52,48
312,3.45,-0.06,0.09,49,1.2,1.2,150,52,48
313,3.45,-0.06,0.09,49,1.2,1.3,50,52,48
314,3.45,-0.06,0.09,49,1.2,1.3,50,52,48
315,3.45,-0.06,0.09,49,1.2,1.3,200,52,48
316,3.45,-0.06,0.09,49,1.2,1.3,200,52,48
317,3.45,-0.06,0.09,49,1.2,1.3,250,52,48
318,3.45,-0.06,0.09,49,1.2,1.3,250,52,48
319,3.45,-0.06,0.09,49,1.2,1.3,100,52,48
320,3.45,-0.06,0.09,49,1.2,1.3,100,52,48
321,3.45,-0.06,0.09,49,1.2,1.3,150,52,48
322,3.45,-0.06,0.09,49,1.2,1.3,150,52,48
323,3.45,-0.06,0.09,49,1.2,1.2,50,52,48
324,3.45,-0.06,0.09,49,1.2,1.2,50,52,48
325,3.45,-0.06,0.09,49,1.2,1.2,200,52,48
326,3.45,-0.06,0.09,49,1.2,1.2,200,52,48
327,3.45,-0.06,0.09,49,1.2,1.2,250,52,48
328,3.45,-0.06,0.09,49,1.2,1.2,250,52,48
329,3.45,-0.06,0.09,49,1.2,1.2,100,52,48
330,3.45,-0.06,0.09,49,1.2,1.2,100,52,48
331,3.45,-0.06,0.09,49,1.2,1.2,150,52,48
332,3.45,-0.06,0.09,49,1.2,1.2,150,52,48
333,3.45,-0.06,0.09,49,1.2,1.3,50,52,48
334,3.45,-0.06,0.09,49,1.2,1.3,50,52,48
335,3.45,-0.06,0.09,49,1.2,1.3,200,52,48
336,3.45,-0.06,0.09,49,1.2,1.3,200,52,48
337,3.45,-0.06,0.09,49,1.2,1.3,250,52,48
338,3.45,-0.06,0.09,49,1.2,1.3,250,52,48
339,3.45,-0.06,0.09,49,1.2,1.3,100,52,48
340,3.45,-0.06,0.09,49,1.2,1.3,100,52,48
341,3.45,-0.06,0.09,49,1.2,1.3,150,52,48
342,3.45,-0.06,0.09,49,1.2,1.3,150,52,48
343,3.44,-0.03,0.09,49,0.8,1.2,50,52,48
344,3.44,-0.03,0.09,49,0.8,1.2,50,52,48
345,3.44,-0.03,0.09,49,0.8,1.2,200,52,48
346,3.44,-0.03,0.09,49,0.8,1.2,200,52,48
347,3.44,-0.03,0.09,49,0.8,1.2,250,52,48
348,3.44,-0.03,0.09,49,0.8,1.2,250,52,48
349,3.44,-0.03,0.09,49,0.8,1.2,100,52,48
350,3.44,-0.03,0.09,49,0.8,1.2,100,52,48
351,3.44,-0.03,0.09,49,0.8,1.2,150,52,48
352,3.44,-0.03,0.09,49,0.8,1.2,150,52,48
353,3.43,-0.03,0.09,49,0.8,1.3,50,52,48
354,3.43,-0.03,0.09,49,0.8,1.3,50,52,48
355,3.43,-0.03,0.09,49,0.8,1.3,200,52,48
356,3.43,-0.03,0.09,49,0.8,1.3,200,52,48
357,3.43,-0.03,0.09,49,0.8,1.3,250,52,48
358,3.43,-0.03,0.09,49,0.8,1.3,250,52,48
359,3.43,-0.03,0.09,49,0.8,1.3,100,52,48
360,3.43,-0.03,0.09,49,0.8,1.3,100,52,48
361,3.43,-0.03,0.09,49,0.8,1.3,150,52,48
362,3.43,-0.03,0.09,49,0.8,1.3,150,52,48
363,3.43,0.02,0.03,49,0.8,1.4,50,52,48
364,3.43,0.02,0.03,49,0.8,1.4,50,52,48
365,3.43,0.02,0.03,49,0.8,1.4,200,52,48
366,3.43,0.02,0.03,49,0.8,1.4,200,52,48
367,3.43,0.02,0.03,49,0.8,1.4,250,52,48
368,3.43,0.02,0.03,49,0.8,1.4,250,52,48
369,3.43,0.02,0.03,49,0.8,1.4,100,52,48
370,3.43,0.02,0.03,49,0.8,1.4,100,52,48
371,3.43,0.02,0.03,49,0.8,1.4,150,52,48
372,3.43,0.02,0.03,49,0.8,1.4,150,52,48
373,3.16,0.02,0.00,49,1.1,1.6,50,52,48
374,3.16,0.02,0.00,49,1.1,1.6,50,52,48
375,3.16,0.02,0.00,49,1.1,1.6,200,52,48
376,3.16,0.02,0.00,49,1.1,1.6,200,52,48
377,3.16,0.02,0.00,49,1.1,1.6,250,52,48
378,3.16,0.02,0.00,49,1.1,1.6,250,52,48
379,3.16,0.02,0.00,49,1.1,1.6,100,52,48
380,3.16,0.02,0.00,49,1.1,1.6,100,52,48
381,3.16,0.02,0.00,49,1.1,1.6,150,52,48
382,3.16,0.02,0.00,49,1.1,1.6,150,52,48
383,3.16,0.02,0.00,49,1.1,1.8,50,52,48
384,3.16,0.02,0.00,49,1.1,1.8,50,52,48
385,3.16,0.02,0.00,49,1.1,1.8,200,52,48
386,3.16,0.02,0.00,49,1.1,1.8,200,52,48
387,3.16,0.02,0.00,49,1.1,1.8,250,52,48
388,3.16,0.02,0.00,49,1.1,1.8,250,52,48
389,3.16,0.02,0.00,49,1.1,1.8,100,52,48
390,3.16,0.02,0.00,49,1.1,1.8,100,52,48
391,3.16,0.02,0.00,49,1.1,1.8,150,52,48
392,3.16,0.02,0.00,49,1.1,1.8,150,52,48
393,3.16,0.02,0.00,49,1.1,2.0,50,52,48
394,3.16,0.02,0.00,49,1.1,2.0,50,52,48
395,3.16,0.02,0.00,49,1.1,2.0,200,52,48
396,3.16,0.02,0.00,49,1.1,2.0,200,52,48
397,3.16,0.02,0.00,49,1.1,2.0,250,52,48
398,3.16,0.02,0.00,49,1.1,2.0,250,52,48
399,3.16,0.02,0.00,49,1.1,2.0,100,52,48
400,3.16,0.02,0.00,49,1.1,2.0,100,52,48
401,3.16,0.02,0.00,49,1.1,2.0,150,52,48
402,3.16,0.02,0.00,49,1.1,2.0,150,52,48
403,3.16,0.02,0.00,32,1.1,1.6,20,52,48
404,3.16,0.02,0.00,32,1.1,1.6,20,52,48
405,3.16,0.02,0.00,32,1.1,1.8,20,52,48
406,3.16,0.02,0.00,32,1.1,1.8,20,52,48
407,3.16,0.02,0.00,32,1.1,2.0,20,52,48
408,3.16,0.02,0.00,32,1.1,2.0,20,52,48
409,3.16,-0.01,0.03,49,1.1,1.4,50,52,48
410,3.16,-0.01,0.03,49,1.1,1.4,50,52,48
411,3.16,-0.01,0.03,49,1.1,1.4,200,52,48
412,3.16,-0.01,0.03,49,1.1,1.4,200,52,48
413,3.16,-0.01,0.03,49,1.1,1.4,250,52,48
414,3.16,-0.01,0.03,49,1.1,1.4,250,52,48
415,3.16,-0.01,0.03,49,1.1,1.4,100,52,48
416,3.16,-0.01,0.03,49,1.1,1.4,100,52,48
417,3.16,-0.01,0.03,49,1.1,1.4,150,52,48
418,3.16,-0.01,0.03,49,1.1,1.4,150,52,48
419,3.16,-0.01,0.03,32,1.1,1.4,20,52,48
420,3.16,-0.01,0.03,32,1.1,1.4,20,52,48
421,3.16,-0.03,0.06,32,1.1,1.2,20,52,48
422,3.16,-0.03,0.06,32,1.1,1.2,20,52,48
423,3.16,-0.04,0.06,32,1.1,1.3,20,52,48
424,3.16,-0.04,0.06,32,1.1,1.3,20,52,48
425,3.16,-0.06,0.09,49,1.1,1.2,50,52,48
426,3.16,-0.06,0.09,49,1.1,1.2,50,52,48
427,3.16,-0.06,0.09,49,1.1,1.2,200,52,48
428,3.16,-0.06,0.09,49,1.1,1.2,200,52,48
429,3.16,-0.06,0.09,49,1.1,1.2,250,52,48
430,3.16,-0.06,0.09,49,1.1,1.2,250,52,48
431,3.16,-0.06,0.09,49,1.1,1.2,100,52,48
432,3.16,-0.06,0.09,49,1.1,1.2,100,52,48
433,3.16,-0.06,0.09,49,1.1,1.2,150,52,48
434,3.16,-0.06,0.09,49,1.1,1.2,150,52,48
435,3.16,-0.07,0.09,49,1.1,1.3,50,52,48
436,3.16,-0.07,0.09,49,1.1,1.3,50,52,48
437,3.16,-0.07,0.09,49,1.1,1.3,200,52,48
438,3.16,-0.07,0.09,49,1.1,1.3,200,52,48
439,3.16,-0.07,0.09,49,1.1,1.3,250,52,48
440,3.16,-0.07,0.09,49,1.1,1.3,250,52,48
441,3.16,-0.07,0.09,49,1.1,1.3,100,52,48
442,3.16,-0.07,0.09,49,1.1,1.3,100,52,48
443,3.16,-0.07,0.09,49,1.1,1.3,150,52,48
444,3.16,-0.07,0.09,49,1.1,1.3,150,52,48
445,2.30,0.01,0.00,26,0.8,2.0,50,60,40
446,2.30,0.01,0.00,26,0.8,2.0,200,60,40
447,2.30,0.01,0.00,26,0.8,2.0,250,60,40
448,2.30,0.01,0.00,26,0.8,2.0,100,60,40
449,2.30,0.01,0.00,26,0.8,2.0,150,60,40
450,2.30,0.01,0.00,21,0.8,2.0,20,60,40
451,2.30,-0.02,0.03,26,0.8,1.6,50,60,40
452,2.30,-0.02,0.03,26,0.8,1.6,200,60,40
453,2.30,-0.02,0.03,26,0.8,1.6,250,60,40
454,2.30,-0.02,0.03,26,0.8,1.6,100,60,40
455,2.30,-0.02,0.03,26,0.8,1.6,150,60,40
